NOREDUCTION,30,6,4,0.4,0.167,0.4,0.3544333333333334,0.43553333333333333,6510,22,2421
NOREDUCTION,60,7,7,0.0,0.167,0.0,0.0011999999999999789,0.023533333333333295,28418,173,2492
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.03249999999999997,0.053266666666666684,19389,104,2591
NOREDUCTION,50,7,7,0.1,0.167,0.1,0.04166666666666663,0.10663333333333336,30576,108,2491
NOREDUCTION,50,7,7,0.15,0.167,0.15,0.0813666666666667,0.19366666666666665,29747,115,2508
NOREDUCTION,45,6,6,0.2,0.167,0.2,0.11260000000000003,0.2535333333333334,21629,139,2897
NOREDUCTION,45,6,6,0.25,0.167,0.25,0.16843333333333332,0.3153,21556,103,2489
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.20866666666666667,0.36263333333333336,19751,135,3010
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.29213333333333336,0.3976333333333333,6564,21,2422
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.35850000000000004,0.4317,6475,21,2341
NOREDUCTION,60,7,7,0.0,0.167,0.0,0.0011666666666666492,0.02629999999999999,28636,106,2614
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.03203333333333336,0.05296666666666672,19421,154,2480
NOREDUCTION,50,7,7,0.1,0.167,0.1,0.040133333333333354,0.11046666666666671,29964,115,2560
NOREDUCTION,50,7,7,0.15,0.167,0.15,0.08220000000000005,0.18906666666666672,29261,153,2073
NOREDUCTION,45,6,6,0.2,0.167,0.2,0.11106666666666665,0.25229999999999997,21144,99,2036
NOREDUCTION,45,6,6,0.25,0.167,0.25,0.17703333333333338,0.31389999999999996,21288,88,2037
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.2084666666666667,0.3648666666666667,18976,94,1976
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.28966666666666663,0.4,6265,21,1962
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.35883333333333334,0.4360666666666667,6285,20,1930
NOREDUCTION,60,7,7,0.0,0.167,0.0,0.0011333333333333195,0.027133333333333343,26980,146,2009
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.03203333333333336,0.05243333333333333,19052,99,2078
NOREDUCTION,50,7,7,0.1,0.167,0.1,0.04143333333333332,0.10753333333333337,28640,147,2048
NOREDUCTION,50,7,7,0.15,0.167,0.15,0.08276666666666666,0.1896,28741,117,2073
NOREDUCTION,45,6,6,0.2,0.167,0.2,0.11270000000000002,0.252,20849,131,2103
NOREDUCTION,45,6,6,0.25,0.167,0.25,0.17400000000000004,0.31320000000000003,20875,98,1997
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.2033666666666667,0.36363333333333336,19382,121,1976
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.2886333333333333,0.40036666666666665,6450,21,1968
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.3529,0.4298333333333333,6369,20,1918
NOREDUCTION,60,7,7,0.0,0.167,0.0,7.666666666666933E-4,0.025433333333333308,27062,116,2026
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.03193333333333337,0.05233333333333334,18637,85,2147
NOREDUCTION,50,7,7,0.1,0.167,0.1,0.03833333333333333,0.11099999999999999,28616,105,2054
NOREDUCTION,50,7,7,0.15,0.167,0.15,0.08196666666666663,0.18730000000000002,28156,147,2064
NOREDUCTION,45,6,6,0.2,0.167,0.2,0.10766666666666669,0.2476666666666667,21084,97,2012
NOREDUCTION,45,6,6,0.25,0.167,0.25,0.17159999999999997,0.3132666666666667,21207,131,2023
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.20279999999999998,0.3642666666666666,19074,88,1987
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.2891666666666667,0.3965333333333333,6469,19,2043
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.3543666666666667,0.43300000000000005,6508,21,1966
NOREDUCTION,60,7,7,0.0,0.167,0.0,0.0011666666666666492,0.026566666666666627,27310,103,2144
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.034499999999999975,0.054200000000000026,18996,100,2093
NOREDUCTION,50,7,7,0.1,0.167,0.1,0.03843333333333332,0.10623333333333329,28631,150,2095
NOREDUCTION,50,7,7,0.15,0.167,0.15,0.08073333333333332,0.19263333333333332,28989,118,2094
NOREDUCTION,45,6,6,0.2,0.167,0.2,0.11033333333333328,0.2559,21371,141,2082
NOREDUCTION,45,6,6,0.25,0.167,0.25,0.17500000000000004,0.3153,21454,88,2044
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.2054666666666667,0.36363333333333336,19366,127,2037
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.2915333333333333,0.39903333333333335,6425,21,2001
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.3591333333333333,0.43489999999999995,6538,60,1980
